Start	Stop	Gene	ESC_WT.bam
11054618	11085547	REF_NR_045860	3
11097007	11157648	REF_NM_001168564	536
11192798	11211308	REF_NR_131085	33
11215187	11215754	REF_NM_019544	1
11247731	11272593	REF_NM_177331	1406
11272691	11326591	REF_NM_025695	5860
11332050	11443455	REF_NM_012038	10
11445038	11451618	REF_NR_045966	3
11462884	11469734	REF_NM_001111118	10
11889001	11889705	REF_NR_003964	1059
12268944	12383167	REF_NM_029758	738
12942898	12948642	REF_NM_008709	12459
13226112	13255980	REF_NM_134040	12389
13275932	13590617	REF_NM_027706	4686
14154403	14158844	REF_NM_029007	147
14268339	14292490	REF_NR_045003	1
15003194	15057195	REF_NR_045960	24
15798532	15823591	REF_NM_144551	350
16542474	16596576	REF_NM_001130412	1802
16660275	16667042	REF_NM_008747	1
16677420	16807692	REF_NM_015764	460
16817770	16833558	REF_NR_027677	2159
16901783	16995080	REF_NM_009072	7026
16995453	17006924	REF_NM_172574	603
17011763	17018533	REF_NM_001201332	48
17178905	17183694	REF_NM_201531	69
17291526	17331536	REF_NM_001159632	35
17355298	17436901	REF_NM_001008421	6463
17551678	17558308	REF_NM_013614	17727
17697619	17798732	REF_NM_016677	896
18521315	18542060	REF_NM_001033157	355
20810252	20821640	REF_NR_015521	1025
21117616	21276032	REF_NM_001098168	2088
21292157	21320917	REF_NM_018813	6313
21329369	21379493	REF_NR_102380	3112
21396189	21423297	REF_NM_011739	11296
22990696	23046943	REF_NR_015504	923
24728066	24782134	REF_NM_001256489	649
25183445	25243436	REF_NM_020614	1320
25257151	25302256	REF_NM_001161406	933
25336235	25347647	REF_NM_178357	1196
25350702	25366660	REF_NM_001161807	6
25393118	25399011	REF_NM_009104	17147
25516463	25645164	REF_NM_026037	1706
25659796	25744562	REF_NM_001081378	1726
25778663	25780957	REF_NM_010496	2408
25814038	25817139	REF_NR_045844	2
26776826	26895370	REF_NR_131149	904
26896131	26925572	REF_NR_046278	1
26991658	27100127	REF_NM_080563	799
27127607	27141317	REF_NM_021384	28
27154079	27164702	REF_NM_020557	73
27775101	27799860	REF_NR_045052	5
27825660	27845381	REF_NR_045870	2
28019132	28027583	REF_NM_009234	3166
29122659	29233202	REF_NM_001177964	8
29238619	29267348	REF_NM_053156	3
29279036	29308195	REF_NM_027866	6
29315711	29320818	REF_NM_011300	4464
29334466	29344456	REF_NR_104608	1580
29360071	29367039	REF_NM_134052	2286
29375492	29435318	REF_NM_178811	1918
29436692	29552356	REF_NM_201357	1339
30213248	30608074	REF_NM_001093775	23
30622900	30702523	REF_NM_181395	3070
30739525	30817489	REF_NM_009417	33
30859421	31058240	REF_NM_172951	33
31095423	31152223	REF_NR_045491	3
31269307	31276084	REF_NM_172049	916
31578190	31596477	REF_NM_021330	2069
31596533	31645025	REF_NM_013709	360
31758832	31764805	REF_NM_027828	100
31853726	31870787	REF_NR_102715	1
31950158	32014504	REF_NM_008482	10355
32016426	32036336	REF_NM_007861	4810
32123083	32158784	REF_NM_021353	0
32169693	32184481	REF_NM_001253848	2001
32204683	32244834	REF_NM_011867	10
32280218	32319523	REF_NM_001164090	797
32324919	32339691	REF_NM_028002	913
32339733	32622495	REF_NM_001163126	4042
32643343	32746144	REF_NM_011158	566
32858261	32893514	REF_NM_001146200	3
33063653	33067808	REF_NM_001162903	327
33505199	33538234	REF_NM_021524	9624
33604248	33638654	REF_NR_044986	9
33638809	33664367	REF_NM_013635	1682
33718660	33777740	REF_NM_001024478	2
33796575	33832451	REF_NR_015602	295
33832550	33936022	REF_NM_028139	394
33987379	34053142	REF_NM_001033436	169
34079718	34086134	REF_NM_029152	34
34114488	34124245	REF_NM_172253	2087
34613289	34614174	REF_NM_033522	0
34642535	34644696	REF_NM_011658	105
34732446	35601767	REF_NM_001271386	619
35669432	35671108	REF_NM_029294	0
35731860	35832149	REF_NM_001014973	922
35879482	35879569	REF_NR_030449	0
36182650	36219661	REF_NM_013464	629
36356962	36379790	REF_NR_045050	0
36652207	36676317	REF_NM_207531	0
36719511	36730668	REF_NM_011783	0
36741141	36769065	REF_NM_025359	1326
36816965	36818416	REF_NR_003649	130
36818421	36883412	REF_NM_025840	9666
36883710	36923878	REF_NM_146033	1677
36936149	36979985	REF_NM_001177877	1
37040755	37045039	REF_NM_025312	1
37108036	37416090	REF_NM_001289502	270
37542791	37542865	REF_NR_039558	0
37835132	37906115	REF_NM_008584	45
37968225	38308519	REF_NM_178767	9
38607291	39359997	REF_NM_178681	258
39506844	39594802	REF_NM_007960	251
40759877	40764574	REF_NM_001039515	1348
40786357	40860815	REF_NM_001146196	46
40902972	40925902	REF_NM_001033437	14
40929715	40949776	REF_NM_013562	4611
40949950	40955770	REF_NR_045157	29
41041632	41172377	REF_NM_178845	1386
41172639	41573075	REF_NM_172803	758
41750676	43056575	REF_NM_053122	804
45306883	45311055	REF_NM_013760	577
45311299	45311360	REF_NR_049203	0
45322342	45325367	REF_NR_045113	1393
45370140	45414422	REF_NM_026164	1708
45429871	45702833	REF_NM_001146031	112
45953472	46175470	REF_NM_144552	252
47795503	47919762	REF_NM_021361	363
50483869	50487854	REF_NM_001160112	26
50490638	50508333	REF_NR_026733	0
50577979	50581849	REF_NR_045472	0
51442218	51750210	REF_NM_008858	218
52106142	52163530	REF_NR_126468	11
52449216	52477973	REF_NM_001167963	7985
52478499	52551089	REF_NM_029825	2458
52694327	52706760	REF_NM_001198835	483
52709527	52792901	REF_NM_052973	5506
52844708	52930523	REF_NM_144788	11089
52976859	53072308	REF_NM_177171	3576
53098493	53107488	REF_NM_029545	917
53123990	53129050	REF_NM_008159	0
53198732	53411946	REF_NM_029760	526
53617063	53668838	REF_NM_009706	4301
53700970	53703309	REF_NR_045910	0
53800369	54252002	REF_NM_198111	130
54349663	55173162	REF_NM_013780	39
55279967	55304861	REF_NM_028133	1487
55334601	55343307	REF_NR_108033	3
55488719	55492305	REF_NR_033689	0
55746360	55757559	REF_NM_134054	1439
55774453	55796852	REF_NM_025456	1367
55847343	55896649	REF_NM_026998	3930
55959805	55963864	REF_NM_007688	1336
55993975	56087323	REF_NM_013815	4367
56146647	56181097	REF_NM_028314	3150
56181482	56216354	REF_NM_011899	2913
56225514	56243069	REF_NM_001100116	491
56256326	56365681	REF_NM_011899	6470
56403623	56483478	REF_NM_025373	1866
56485208	56519446	REF_NM_001310583	9047
56590395	56593634	REF_NM_010907	901
56666191	56667883	REF_NM_001277340	4562
56699903	56703004	REF_NM_020287	2
56703876	56922503	REF_NM_019994	2510
56937352	56970722	REF_NM_001037756	1422
57354229	57367368	REF_NR_045048	0
57429293	57446881	REF_NM_145442	1563
57591414	57630407	REF_NR_045082	8
57632923	57637895	REF_NM_009385	0
57692045	57695541	REF_NR_046003	0
57712383	57714271	REF_NM_008701	40
57813620	58298459	REF_NM_172577	19
58331411	58558228	REF_NM_001164370	8082
58641618	58647108	REF_NM_008259	10
58665101	58838891	REF_NM_001312644	41
59312790	59317023	REF_NM_009216	0
59365706	59370245	REF_NM_025809	1
60059370	60113004	REF_NM_009147	2928
60114377	60129457	REF_NM_025656	1755
60144078	60162459	REF_NM_001306218	1058
60167905	60175004	REF_NM_008891	9179
60196786	60210117	REF_NM_177321	3
60230732	60291207	REF_NM_001165254	2926
60301641	60320470	REF_NM_001033156	1124
61837949	61837970	REF_NR_105801	0
62600646	62622807	REF_NR_045049	2
62624153	62958916	REF_NM_001310586	83
63788773	63789323	REF_NR_131949	0
65572319	65575885	REF_NM_001163271	0
66018897	66025578	REF_NM_001025605	166
66043426	66066523	REF_NM_025707	511
66066728	66123560	REF_NM_177805	2482
66137320	66164373	REF_NM_177806	6055
66176592	66233045	REF_NM_178912	3046
66233720	66273567	REF_NM_172578	5470
66326503	66329441	REF_NM_027614	45
67384365	67385388	REF_NM_001162933	376
67567045	68323536	REF_NM_001193266	49
68757728	68770258	REF_NR_033146	5
70258708	70260173	REF_NM_009093	478
70269800	70279997	REF_NM_001081406	540
70283720	70285054	REF_NM_025589	6803
70285144	70287760	REF_NM_146035	1578
70290073	70299416	REF_NM_027269	1305
70302765	70329177	REF_NM_011133	2053
70342818	70384948	REF_NM_178253	56
70397667	70411674	REF_NM_027117	2113
70412529	70458163	REF_NM_025441	3899
70473136	70476967	REF_NM_007481	6053
70565773	70576537	REF_NR_038061	2
70678614	70684015	REF_NM_001033236	768
70684747	70782839	REF_NM_001135559	875
70791422	70825861	REF_NM_145443	2732
70825948	70845645	REF_NM_026536	758
70904743	70994150	REF_NM_201519	2756
71119726	71213022	REF_NR_104397	789
71255157	71284193	REF_NM_001195033	3
71291801	71328670	REF_NM_133198	87
71328827	71335152	REF_NR_045174	1
71345520	71448601	REF_NM_001286388	5
71554140	71568611	REF_NM_028339	2427
71926500	72003221	REF_NM_028127	1044
72038843	72065704	REF_NM_019785	2148
72092601	72116810	REF_NR_045055	772
72116953	72200338	REF_NM_001081195	1748
72224158	72237662	REF_NM_013896	1579
72237834	72344290	REF_NM_029818	2664
72410870	72421094	REF_NM_021532	384
72641593	72657120	REF_NR_045941	12
72932054	73093363	REF_NM_172464	1914
73170604	73171978	REF_NM_181752	65
73174414	73186300	REF_NM_026038	222
73202278	73286016	REF_NM_028687	141
73312735	73510041	REF_NM_153457	346
73542852	73611552	REF_NM_001142728	257
73637343	73681200	REF_NM_026327	1556
73751339	73765815	REF_NM_025522	708
73862197	73895927	REF_NM_008910	8628
73982095	74018752	REF_NM_029444	5480
74040868	74045886	REF_NM_011384	15
74142813	74147699	REF_NM_009189	1602
74201245	74214232	REF_NM_011382	3411
74224703	74374975	REF_NM_008612	4375
74381396	74387698	REF_NM_029580	2196
74387834	74455032	REF_NM_001037717	727
74465061	74510550	REF_NR_046013	4
74644100	74647382	REF_NM_178715	1458
74649469	74652973	REF_NR_044985	36
74685782	74879171	REF_NM_008856	176
75002310	75048517	REF_NM_001313920	7020
75065516	75085807	REF_NM_178392	937
75098747	75368903	REF_NM_172804	31
75385262	75396937	REF_NR_030735	4
75398460	75401455	REF_NM_198866	0
75998203	76278319	REF_NM_172805	27
76409299	76502442	REF_NM_023275	37
76512706	76517768	REF_NM_175644	0
76551867	76697187	REF_NM_012024	2454
76731580	76770524	REF_NM_028203	28702
76815234	76836716	REF_NM_030750	488
76919304	77211915	REF_NM_001005510	2121
77221405	77278246	REF_NM_010157	2287
77299676	77347733	REF_NM_019784	11684
77356218	77420807	REF_NM_138745	23165
77425877	77435138	REF_NM_001101471	255
77449886	77470547	REF_NM_028356	632
77471252	77489734	REF_NM_178744	1091
77505162	77507923	REF_NM_001002012	411
77518585	77540478	REF_NM_001163103	60
77545483	77549685	REF_NR_028520	482
77634120	77634199	REF_NR_039597	0
77634546	77680026	REF_NM_153804	958
77681474	77811534	REF_NM_013675	1092
77866559	77884165	REF_NM_206534	1063
77893321	77896541	REF_NM_030677	2686
77898949	77923511	REF_NM_134050	3195
77938453	78022399	REF_NM_145927	2999
78038255	78063235	REF_NM_001146176	3491
78339090	78576983	REF_NM_016893	1712
79327641	79785756	REF_NM_145965	22129
79792521	79835506	REF_NM_027597	4
79849933	79941700	REF_NM_019579	1915
79943968	79962625	REF_NM_023721	2684
79963058	79987997	REF_NM_026114	9429
79989683	80007925	REF_NM_013738	248
80062781	80108264	REF_NM_178745	143
80130149	80182642	REF_NM_181073	1398
80231774	80257288	REF_NM_009705	16
80276537	80292806	REF_NM_021557	1344
80309899	80323651	REF_NM_030017	60
80333333	80397269	REF_NM_001008550	1704
80398268	80915677	REF_NM_009014	757
81018005	81037251	REF_NR_131074	0
81208746	81214000	REF_NM_007564	2544
81221532	81233831	REF_NR_033514	117
81268528	81361358	REF_NM_134156	17004
81436833	81537588	REF_NM_177267	1072
81564081	81599122	REF_NM_133798	1154
81608192	81618941	REF_NR_045490	6
81619976	81704883	REF_NM_001081421	151
81735009	81744848	REF_NM_007951	5822
81745201	81784329	REF_NM_026244	1448
81787361	81793453	REF_NR_037995	12
81793587	81825203	REF_NM_001177503	688
81856433	81861702	REF_NM_001008423	25
81891518	81981820	REF_NM_178682	3339
82024418	82025434	REF_NR_033786	0
82043638	82046386	REF_NR_045057	35
82046490	82051494	REF_NM_009159	10192
82054171	82069066	REF_NM_001177561	34
82127794	82287401	REF_NM_022316	1397
82298901	82434167	REF_NM_080440	18
82459839	82633898	REF_NM_001309848	3404
82659570	82669461	REF_NM_020330	5
82674550	82695945	REF_NM_027213	2015
82732235	82768546	REF_NM_001033149	342
82815936	82882157	REF_NM_001174107	1903
82961016	83101911	REF_NM_018814	1603
83271002	83552771	REF_NM_001167983	3748
83717911	84263043	REF_NM_015812	76
84314737	84828686	REF_NM_001267625	46
84861415	84882942	REF_NM_030246	4443
84887890	84938097	REF_NM_183154	2238
84973183	85024073	REF_NM_027349	14327
85029512	85076149	REF_NM_008943	1919
85104583	85133334	REF_NM_130887	51
85134983	85262884	REF_NR_073564	1351
85291557	85293903	REF_NM_023633	1510
85328810	85334825	REF_NM_134188	339
85350451	85358619	REF_NM_012006	967
85379328	85385673	REF_NM_134247	19
85393100	85400514	REF_NM_134246	30
85410274	85416969	REF_NM_145444	19
85441603	85450733	REF_NM_172580	37
85455277	85484460	REF_NM_028821	434
85487080	85489439	REF_NM_027438	21
85490122	85559831	REF_NM_001163501	2950
85626245	85656782	REF_NM_029880	1573
85657808	85685389	REF_NR_045615	1543
85686266	85702771	REF_NM_172581	180
85702917	85714746	REF_NM_172582	1074
85714825	85749979	REF_NM_007647	482
85750017	85774730	REF_NM_028377	1900
85792457	85872483	REF_NM_173756	480
85910777	85936407	REF_NM_007701	30
85943480	85958416	REF_NM_008992	2271
85981968	85992405	REF_NM_001168589	1098
86018227	86039757	REF_NM_001033334	35
86095508	86114062	REF_NM_023409	4257
86114219	86116039	REF_NM_028863	725
86124161	86217445	REF_NM_013589	121
86259098	86311836	REF_NM_178065	2203
86311879	86324253	REF_NM_028632	925
86337270	86411465	REF_NM_178363	7337
86427763	86447381	REF_NM_175198	68
86451782	86475041	REF_NM_030225	6692
86476545	86492214	REF_NM_146244	656
86507588	86518263	REF_NM_008827	79
86560430	86567578	REF_NM_145445	2615
86575415	86611549	REF_NM_175337	1900
86613347	86621385	REF_NM_025421	523
86629540	86640308	REF_NM_172414	83
86640463	86680312	REF_NM_145138	4289
86681563	86715667	REF_NM_026775	2903
86814850	86818219	REF_NM_010234	418
86940054	86980828	REF_NM_001205052	169
87027669	87050037	REF_NM_016767	16
87087488	87154535	REF_NM_145447	155
87156404	87165495	REF_NM_021446	1961
87165899	87394710	REF_NM_001081423	1200
87397692	87419991	REF_NM_009368	33
87423510	87503409	REF_NM_001199843	561
87510290	87536052	REF_NR_046081	62
87582827	87632318	REF_NM_027405	1142
87702066	87862578	REF_NM_001159500	11184
88019649	88036631	REF_NM_177354	1229
88041451	88067410	REF_NM_144524	1386
88075318	88104745	REF_NM_001195767	4
88221652	88225764	REF_NM_145836	6063
88287990	88306316	REF_NM_001289431	2279
88324330	88329626	REF_NM_001080943	2
88367513	88430989	REF_NM_172583	110
88438480	88443489	REF_NM_022414	55
88447810	88488852	REF_NM_153415	997
88507191	88541179	REF_NM_001033475	1923
88541492	88554488	REF_NM_001290288	32
88562072	88579551	REF_NM_027744	276
88579824	88607236	REF_NM_001142581	1897
88607677	88614902	REF_NM_146036	11108
88619587	88640655	REF_NM_001290302	127
88646007	88729305	REF_NM_011479	3269
88790859	88813249	REF_NM_025507	5738
88855265	88859215	REF_NM_001177565	28
88943614	88949795	REF_NM_178657	0
88959817	88963905	REF_NM_001177573	1
88985074	88989933	REF_NM_001166062	149
89055024	89059124	REF_NM_001177573	7
89080291	89085164	REF_NM_001166062	130
89099797	89104138	REF_NR_033562	99
89112519	89116307	REF_NM_001122662	10
89131277	89135166	REF_NM_001177574	3
89192923	89199126	REF_NM_001270793	0
89320164	89569046	REF_NM_001270722	852
89598957	89700170	REF_NM_001277296	814
90032947	91573373	REF_NM_001198587	86
91962991	91976878	REF_NM_010050	0
92236931	92622849	REF_NM_181815	1151
92793701	92828927	REF_NM_175335	1461
92871448	93024876	REF_NM_175367	3874
93044482	93087597	REF_NM_001039089	2090
94654896	94683263	REF_NR_126436	3
95165497	95165624	REF_NR_106201	16
96930435	97023423	REF_NM_201518	36
97284830	97285432	REF_NR_103800	0
99440509	99497669	REF_NM_008079	526
99506844	99514932	REF_NM_008152	0
99667646	99816423	REF_NM_029911	22
99866351	99908029	REF_NM_001289574	520
99914950	99975615	REF_NM_001146199	1449
100024813	100139694	REF_NM_001081191	2828
100158783	100221448	REF_NM_029553	533
100399486	100401018	REF_NR_038130	0
100433303	100688284	REF_NM_183186	1044
100864262	100866184	REF_NR_045288	0
100955740	101121652	REF_NM_030172	376
101122724	101193426	REF_NM_028354	2682
101202708	101300892	REF_NM_001164427	16
101350540	101361574	REF_NM_008947	5153
101363659	101397863	REF_NM_001290303	2024
101426177	101431748	REF_NR_045282	33
101437644	101448034	REF_NM_009790	15066
101538979	101759032	REF_NM_001033213	2474
101787987	101963238	REF_NM_153587	897
102017332	102110820	REF_NM_145448	620
102114891	102146408	REF_NM_001177673	20
102150909	102267193	REF_NM_026681	4639
102277618	102321912	REF_NM_001160214	6995
102383818	102387483	REF_NR_033653	35
102642882	102864219	REF_NM_173023	274
102883655	102956733	REF_NM_001082976	122
102984774	103057329	REF_NM_011812	32
103075581	103151381	REF_NM_028446	809
103157110	103196453	REF_NM_029705	2491
103214183	103244203	REF_NM_016856	5267
103367628	103504959	REF_NM_172152	7
103521283	103629064	REF_NM_177620	191
103632307	103677907	REF_NM_011175	2402
103707343	103736117	REF_NM_001199004	2021
103793150	103803237	REF_NM_007693	688
103806792	103943079	REF_NM_172584	3455
103978039	103996020	REF_NM_001142939	3069
103996184	104015911	REF_NM_025666	8651
104022857	104116616	REF_NM_172806	3524
104137515	104138744	REF_NM_001039049	2
104187068	104422207	REF_NM_001081017	179
104435117	104480356	REF_NM_133364	14
104553168	104555275	REF_NM_001195726	2
104559351	104594211	REF_NM_023049	6
104615103	104644560	REF_NR_033587	349
104646185	104664077	REF_NM_020494	7563
104672082	104681890	REF_NM_001281830	16
104689107	104695433	REF_NM_145449	2
104770774	104852042	REF_NM_028980	362
104854884	104869654	REF_NM_144834	6
104884840	104895428	REF_NM_007618	0
104907017	104914972	REF_NM_001310472	1
104926253	104933739	REF_NM_026687	0
104966365	104976399	REF_NM_009244	0
105001796	105011843	REF_NM_009246	0
105091504	105101829	REF_NM_009243	0
105133135	105143160	REF_NM_009245	0
105185141	105195107	REF_NM_009247	0
105218452	105228167	REF_NM_001166350	1
105234829	105251862	REF_NM_027997	0
105266978	105282653	REF_NM_026535	0
105316168	105325130	REF_NR_002861	0
105339322	105344347	REF_NM_172953	0
105350933	105360106	REF_NM_028740	0
105366205	105377755	REF_NM_173024	0
105385116	105392082	REF_NM_008458	0
105452753	105480144	REF_NM_009251	863
105486105	105492615	REF_NR_033450	2
105501331	105507575	REF_NM_001199940	13
105552779	105558796	REF_NM_001101472	0
105576695	105583949	REF_NM_011458	3
105625373	105632467	REF_NM_009253	74
105644917	105652539	REF_NM_009252	1
105709418	105711446	REF_NM_010351	3
105925951	105990162	REF_NM_148948	6476
106001323	106103286	REF_NR_104435	874
106168142	106248019	REF_NM_172500	113
106268826	106270489	REF_NR_003145	64
106270827	106279121	REF_NM_028419	1506
106385242	106393435	REF_NM_013775	1
106397913	106404835	REF_NM_013773	0
106414567	106419355	REF_NM_013776	0
106429254	106433609	REF_NM_013772	0
106440631	106445203	REF_NM_013774	0
106454964	106460947	REF_NM_001289468	594
106574803	106622142	REF_NR_045047	172
106633065	106641970	REF_NR_045085	0
106692065	106731305	REF_NM_001252508	124
106751642	106753458	REF_NR_102381	0
106801381	106831281	REF_NM_009747	30
106842300	106843638	REF_NM_007539	0
106851748	106923451	REF_NM_029654	3902
106923561	106941267	REF_NM_178613	442
106944191	107020657	REF_NM_030187	166
107022911	107077153	REF_NM_011112	11738
107248472	107315620	REF_NM_011705	4096
107680861	107685876	REF_NR_036593	5
107923816	107954534	REF_NR_015512	1
